iso,umd_tree_cover_loss__year,umd_tree_cover_loss__ha,gfw_gross_emissions_co2e_all_gases__Mg,umd_tree_cover_loss_from_fires__ha,国家,大洲
SVK,2008,13466.11381,6291484.584,224.6462254,斯洛伐克,欧洲
SWE,2008,293724.0636,66865817.29,6676.609071,瑞典,欧洲
TCD,2008,3402.111485,917668.9716,1.599423561,乍得,非洲
TGO,2008,1177.750818,405365.8032,0.152214095,多哥,非洲
THA,2008,80143.31798,43419770.88,561.4015513,泰国,亚洲
TUR,2008,28891.37388,6913148.479,8309.155652,土耳其,亚洲
TZA,2008,164250.7329,52214173.47,222.6024172,坦桑尼亚,非洲
UGA,2008,36925.97898,15879165.22,7.377760094,乌干达,非洲
UKR,2008,53015.86334,19209458.42,1623.120215,乌克兰,欧洲
URY,2008,23597.19782,9682461.956,543.1845571,乌拉圭,南美洲
USA,2008,2213723.539,868890224.7,420611.3245,美国,北美洲
VEN,2008,120575.1616,49844692.34,4064.652604,委内瑞拉,南美洲
VNM,2008,108285.7567,64208298.37,1063.283576,越南,亚洲
ZAF,2008,81375.56537,54753064.75,2646.432425,南非,非洲
ZMB,2008,66180.22112,22120455.74,170.4193182,赞比亚,非洲
ZWE,2008,5435.130869,1988728.427,70.41009921,津巴布韦,非洲
AGO,2009,165947.6504,52441020.88,350.4902711,安哥拉,非洲
ARG,2009,309857.9992,71052351.93,35654.1485,阿根廷,南美洲
AUS,2009,203711.0919,61153545.51,91428.96842,澳大利亚,大洋洲
AUT,2009,15887.11456,7764854.6,110.0932604,奥地利,欧洲
BEN,2009,4929.158829,1548713.853,1.527122676,贝宁,非洲
BFA,2009,4.531714429,4948.998576,0.150977628,布基纳法索,非洲
BGD,2009,5624.91051,2790344.775,93.23923959,孟加拉国,亚洲
BLR,2009,35542.67515,11834476.7,1031.213179,白俄罗斯,欧洲
BLZ,2009,10264.12716,4634491.798,934.4320758,伯利兹,北美洲
BOL,2009,225270.2916,97871885.14,15887.64013,玻利维亚,南美洲
BRA,2009,1817901.233,929961410.1,122396.6551,巴西,南美洲
CAF,2009,48252.90322,22543276.4,340.6808002,中非共和国,非洲
CAN,2009,1550371.987,502430105.1,772870.4546,加拿大,北美洲
CHL,2009,88566.57692,33445333.72,9348.738479,智利,南美洲
CHN,2009,599603.2269,270695979.4,59936.24173,中国,亚洲
CIV,2009,108875.8152,51389459.49,146.2798645,科特迪瓦,非洲
CMR,2009,36072.01191,21349214.62,50.63628801,喀麦隆,非洲
COD,2009,635215.1916,376971957.5,3230.421261,刚果民主共和国,非洲
COG,2009,19073.00668,9856952.591,175.919331,刚果共和国,非洲
COL,2009,237890.8827,125652840.8,8520.154403,哥伦比亚,南美洲
CRI,2009,22464.55477,11926699.42,784.8774743,哥斯达黎加,北美洲
CUB,2009,16259.9006,5700976.074,2129.547278,古巴,北美洲
CZE,2009,13514.29448,6415231.471,14.58784607,捷克共和国,欧洲
DEU,2009,28761.54305,14272555.39,170.1570567,德国,欧洲
DOM,2009,13966.84286,5837496.639,591.6403082,多米尼加共和国,北美洲
ECU,2009,57646.3496,33942238.68,2785.930831,厄瓜多尔,南美洲
ESP,2009,67544.77998,24033407.95,12963.00583,西班牙,欧洲
EST,2009,18822.74067,5067457.844,211.802969,爱沙尼亚,欧洲
ETH,2009,29279.02031,13232485.55,38.30009164,埃塞俄比亚,非洲
FIN,2009,176320.2607,35097439.94,2159.866701,芬兰,欧洲
FRA,2009,67053.59918,29197993.57,1382.878727,法国,欧洲
GAB,2009,18252.22194,11295165.02,107.2885191,加蓬,非洲
GBR,2009,37709.69901,14753303.06,2758.883111,英国,欧洲
GHA,2009,38252.52539,18210660.94,52.97475837,加纳,非洲
GIN,2009,23388.00517,8960458.681,16.39720369,几内亚,非洲
GNB,2009,7963.973504,2753223.781,3.770684703,几内亚比绍,非洲
GRC,2009,6564.26725,1658537.472,2078.269232,希腊,欧洲
GTM,2009,86944.43168,40637159.33,8091.884563,危地马拉,北美洲
GUY,2009,8267.026506,5316937.229,487.6677455,圭亚那,南美洲
HND,2009,51514.12911,25405057.14,2949.458738,洪都拉斯,北美洲
HRV,2009,2902.639756,1205023.633,157.4351019,克罗地亚,欧洲
HUN,2009,10072.46724,3879735.768,76.49206004,匈牙利,欧洲
IDN,2009,1944963.172,1394856076.0,129811.0942,印度尼西亚,亚洲
IND,2009,79202.84904,38987299.74,2884.857715,印度,亚洲
IRL,2009,7230.723851,3386230.501,149.7923781,爱尔兰,欧洲
ITA,2009,14792.7007,4582564.267,1046.739881,意大利,欧洲
JPN,2009,40894.99086,17406617.76,630.4087776,日本,亚洲
KEN,2009,17696.12609,7356087.636,62.82355352,肯尼亚,非洲
KHM,2009,121021.3658,68195980.03,3171.20881,柬埔寨,亚洲
KOR,2009,16415.8599,4979614.164,2331.206879,韩国,亚洲
LAO,2009,145564.2093,75064041.86,296.954767,老挝,亚洲
LBR,2009,75135.89504,37708792.73,293.3247165,利比里亚,非洲
LKA,2009,13974.77009,4589639.09,288.3775938,斯里兰卡,亚洲
LTU,2009,14407.62948,4509844.807,40.4551427,立陶宛,欧洲
LVA,2009,34916.22387,10747850.29,101.2360983,拉脱维亚,欧洲
MDG,2009,136536.7714,64954886.79,5138.65995,马达加斯加,非洲
MEX,2009,281232.4493,102621403.9,40942.54009,墨西哥,北美洲
MLI,2009,157.6952096,50858.05688,0.0,马里,非洲
MMR,2009,216305.7758,115503093.3,4183.770542,缅甸,亚洲
MNG,2009,81792.55041,10265329.59,79828.65857,蒙古,亚洲
MOZ,2009,217493.3896,72724652.17,1242.636113,莫桑比克,非洲
MWI,2009,4030.387954,1537137.836,20.37040005,马拉维,非洲
MYS,2009,622780.3721,446784456.4,11784.14391,马来西亚,亚洲
NGA,2009,25289.81782,10651383.18,42.15934328,尼日利亚,非洲
NIC,2009,83097.23566,44598264.63,1356.654632,尼加拉瓜,北美洲
NOR,2009,23316.51938,5745138.358,879.2129819,挪威,欧洲
NPL,2009,5524.069591,2777638.73,1330.763373,尼泊尔,亚洲
NZL,2009,59613.13351,33257850.79,1090.56443,新西兰,大洋洲
PAN,2009,36946.83689,20009711.75,993.9738428,巴拿马,北美洲
PER,2009,177914.326,112213124.4,7216.999167,秘鲁,南美洲
PHL,2009,60889.62031,34042509.31,675.5133631,菲律宾,亚洲
PNG,2009,49210.43941,35825507.51,1499.817493,巴布亚新几内亚,大洋洲
POL,2009,46925.78427,16572364.9,202.3683179,波兰,欧洲
PRK,2009,13113.70031,3271455.057,4577.852115,朝鲜,亚洲
PRT,2009,39859.83057,13703387.24,5597.364282,葡萄牙,欧洲
PRY,2009,353183.6793,79939029.19,9109.140013,巴拉圭,南美洲
ROU,2009,16176.93283,7407762.262,187.6904725,罗马尼亚,欧洲
RUS,2009,2111640.886,410792206.4,1145561.18,俄罗斯,欧洲
SDN,2009,81.32070754,23094.273,0.75436814,苏丹,非洲
SEN,2009,160.8732679,55570.65321,1.126145396,塞内加尔,非洲
SLE,2009,30546.33283,13656980.82,66.96273068,塞拉利昂,非洲
SSD,2009,8057.779471,2271673.089,77.76544161,南苏丹,非洲
SUR,2009,7362.475244,5339649.281,878.2361715,苏里南,南美洲
SVK,2009,11236.96289,5231428.699,37.8189338,斯洛伐克,欧洲
SWE,2009,208257.9325,49526697.49,2046.655663,瑞典,欧洲
TCD,2009,1065.523055,300455.9987,0.454361818,乍得,非洲
TGO,2009,5579.997542,1873083.774,3.430919675,多哥,非洲
THA,2009,132690.267,72368501.57,827.9325531,泰国,亚洲
TUR,2009,28108.25361,7520613.227,4690.819465,土耳其,亚洲
TZA,2009,143354.4568,46216380.42,365.0844326,坦桑尼亚,非洲
UGA,2009,23293.00075,9953164.5,7.301214725,乌干达,非洲
UKR,2009,48322.46427,17463681.03,3968.151829,乌克兰,欧洲
URY,2009,19279.78332,8514020.365,679.0600979,乌拉圭,南美洲
USA,2009,1608980.963,627836663.3,226334.7948,美国,北美洲
VEN,2009,142405.7706,59415819.82,4925.497261,委内瑞拉,南美洲
VNM,2009,137716.233,85072842.96,1135.498812,越南,亚洲
ZAF,2009,67278.37208,44889536.12,4319.728515,南非,非洲
ZMB,2009,117826.6622,43416763.0,208.6714725,赞比亚,非洲
ZWE,2009,19401.97113,7867559.196,564.8875117,津巴布韦,非洲
AGO,2010,159806.0913,51990749.79,302.1816881,安哥拉,非洲
ARG,2010,413230.8224,96114733.69,25838.11688,阿根廷,南美洲
AUS,2010,290725.4987,48522848.89,206123.66,澳大利亚,大洋洲
AUT,2010,16712.86378,8004648.039,148.9472634,奥地利,欧洲
BEN,2010,529.2388362,166719.0093,0.534434727,贝宁,非洲
BFA,2010,6.957261039,19008.05538,0.0,布基纳法索,非洲
BGD,2010,4667.802143,2266166.527,116.4152071,孟加拉国,亚洲
BLR,2010,35754.09729,12175158.75,971.5590217,白俄罗斯,欧洲
BLZ,2010,9765.90981,4489871.266,1012.101425,伯利兹,北美洲
BOL,2010,451759.1743,206676812.1,107761.3603,玻利维亚,南美洲
BRA,2010,2688896.176,1371876087.0,319738.6448,巴西,南美洲
CAF,2010,48554.30071,23472959.23,233.4074446,中非共和国,非洲
CAN,2010,2104876.435,751505664.4,1295714.335,加拿大,北美洲
CHL,2010,91495.54346,34539681.18,7871.52756,智利,南美洲
CHN,2010,627825.8802,277748347.9,62150.1917,中国,亚洲
CIV,2010,92491.85757,43144479.45,219.4135436,科特迪瓦,非洲
CMR,2010,57991.86698,32086718.71,100.2322461,喀麦隆,非洲
COD,2010,810712.3887,471691343.6,4508.078277,刚果民主共和国,非洲
COG,2010,44665.2334,25168219.89,1033.285209,刚果共和国,非洲
COL,2010,197067.4213,109871001.9,9328.94812,哥伦比亚,南美洲
CRI,2010,13145.26709,6893991.008,347.8940157,哥斯达黎加,北美洲
CUB,2010,8608.089255,3194858.337,744.1568323,古巴,北美洲
CZE,2010,15441.63525,7407454.452,34.70304408,捷克共和国,欧洲
DEU,2010,75677.99611,39212310.78,363.2120143,德国,欧洲
DOM,2010,14102.67579,6140322.903,720.0590719,多米尼加共和国,北美洲
ECU,2010,33772.34545,21565073.07,1508.843646,厄瓜多尔,南美洲
ESP,2010,56093.42215,21294771.22,8303.953721,西班牙,欧洲
EST,2010,21496.37884,6025427.813,116.0439764,爱沙尼亚,欧洲
ETH,2010,20184.15652,9531205.448,37.19693621,埃塞俄比亚,非洲
FIN,2010,167507.2792,36100519.95,2408.80529,芬兰,欧洲
FRA,2010,143265.2096,62712200.18,3041.590746,法国,欧洲
GAB,2010,10674.18386,6500348.01,56.97812417,加蓬,非洲
GBR,2010,28469.2259,12280218.27,1725.756675,英国,欧洲
GHA,2010,19500.00367,9025273.383,16.28803072,加纳,非洲
GIN,2010,16045.58987,6041574.931,19.23775479,几内亚,非洲
GNB,2010,4900.406656,1769015.003,1.056010902,几内亚比绍,非洲
GRC,2010,7785.29902,1756136.472,3140.983618,希腊,欧洲
GTM,2010,59668.37394,28568213.71,5854.073983,危地马拉,北美洲
GUY,2010,10098.88591,6568028.992,998.6236169,圭亚那,南美洲
HND,2010,46085.25513,22812739.76,1934.467983,洪都拉斯,北美洲
HRV,2010,3499.248261,1549621.955,150.3605981,克罗地亚,欧洲
HUN,2010,11255.48786,4411613.663,178.2239788,匈牙利,欧洲
IDN,2010,1279331.975,1025397798.0,74383.88106,印度尼西亚,亚洲
IND,2010,51317.10632,25751285.27,1883.557011,印度,亚洲
IRL,2010,3854.678751,1825090.698,262.979223,爱尔兰,欧洲
ITA,2010,15806.37682,5058727.545,588.3201354,意大利,欧洲
JPN,2010,35745.32473,15503561.78,835.5644958,日本,亚洲
KEN,2010,22693.01006,10887967.5,117.6558948,肯尼亚,非洲
KHM,2010,237881.9133,133966093.3,3017.51868,柬埔寨,亚洲
KOR,2010,14425.15152,4819625.854,581.3802194,韩国,亚洲
LAO,2010,167107.9998,87734507.42,372.6743938,老挝,亚洲
LBR,2010,20357.66583,10624876.76,42.85550033,利比里亚,非洲
LKA,2010,7230.756199,2498656.878,81.90378385,斯里兰卡,亚洲
LTU,2010,21666.89043,6948190.638,171.2361287,立陶宛,欧洲
LVA,2010,48507.10998,15239722.83,273.8533214,拉脱维亚,欧洲
MDG,2010,107218.8916,49182752.58,7886.608421,马达加斯加,非洲
MEX,2010,166728.9135,64459369.85,14572.54775,墨西哥,北美洲
MLI,2010,53.89056149,19041.23614,0.224564694,马里,非洲
MMR,2010,169913.2752,91684886.01,4159.13751,缅甸,亚洲
MNG,2010,8764.403873,1461877.371,7112.700971,蒙古,亚洲
MOZ,2010,194545.3857,67861126.53,1824.59947,莫桑比克,非洲
MWI,2010,3981.955543,1551033.127,5.311040645,马拉维,非洲
MYS,2010,430607.479,265545481.3,7833.030397,马来西亚,亚洲
NGA,2010,32782.06424,14866116.53,53.17727515,尼日利亚,非洲
NIC,2010,212519.5892,113090930.1,2061.559559,尼加拉瓜,北美洲
NOR,2010,40128.9106,9893075.368,1075.351825,挪威,欧洲
NPL,2010,2347.698601,1260344.987,312.0112104,尼泊尔,亚洲
NZL,2010,56121.87428,31909596.21,868.9909246,新西兰,大洋洲
PAN,2010,15402.50593,8818427.58,407.9666249,巴拿马,北美洲
PER,2010,142324.1422,91971887.5,8794.282303,秘鲁,南美洲
PHL,2010,102649.4323,57100864.7,1050.004267,菲律宾,亚洲
PNG,2010,68761.27147,51063943.83,2123.29641,巴布亚新几内亚,大洋洲
POL,2010,71835.17455,26243277.91,682.4282033,波兰,欧洲
PRK,2010,19020.61973,5380125.067,3911.206214,朝鲜,亚洲
PRT,2010,48401.15284,16074072.09,10826.60517,葡萄牙,欧洲
PRY,2010,442300.4144,104064681.1,11068.10009,巴拉圭,南美洲
ROU,2010,17781.76487,8323582.335,221.716191,罗马尼亚,欧洲
RUS,2010,1859545.073,413382713.2,811417.2633,俄罗斯,欧洲
SDN,2010,41.83875765,13156.53916,0.907015211,苏丹,非洲
SEN,2010,153.8253932,54939.04924,0.149859509,塞内加尔,非洲
SLE,2010,8782.214514,3997629.302,22.99793962,塞拉利昂,非洲
SSD,2010,3879.410411,1248186.45,9.692702289,南苏丹,非洲
SUR,2010,7000.397415,5302944.802,594.2083623,苏里南,南美洲
SVK,2010,17103.91757,8299599.217,227.4674936,斯洛伐克,欧洲
SWE,2010,263646.4209,62197267.76,3491.20827,瑞典,欧洲
TCD,2010,254.6524739,70593.90952,0.151137362,乍得,非洲
TGO,2010,514.1051344,196138.3418,0.305305853,多哥,非洲
THA,2010,134984.3093,74908217.25,1019.322436,泰国,亚洲
TUR,2010,17007.96514,4780392.954,1096.530238,土耳其,亚洲
TZA,2010,138486.4105,47361651.01,506.0542318,坦桑尼亚,非洲
UGA,2010,34149.41893,16872282.28,6.994380176,乌干达,非洲
UKR,2010,52441.05515,20171211.93,1645.044664,乌克兰,欧洲
URY,2010,17826.26894,8949175.714,194.9837436,乌拉圭,南美洲
USA,2010,2167662.188,758660436.7,566330.7664,美国,北美洲
VEN,2010,101285.5821,47123824.02,14844.46613,委内瑞拉,南美洲
VNM,2010,174256.1939,106731586.6,2603.825772,越南,亚洲
ZAF,2010,61758.75127,42132459.14,6237.561162,南非,非洲
ZMB,2010,173983.6323,66279538.5,222.0970075,赞比亚,非洲
ZWE,2010,6635.29841,2412608.868,39.72577628,津巴布韦,非洲
AGO,2011,182927.9155,56908264.49,189.812228,安哥拉,非洲
ARG,2011,499187.1777,110894780.4,29720.36621,阿根廷,南美洲
AUS,2011,121315.7073,44508195.32,33921.11006,澳大利亚,大洋洲
AUT,2011,18089.76136,9312843.345,111.5834921,奥地利,欧洲
BEN,2011,654.6675256,235620.7315,2.977173274,贝宁,非洲
BFA,2011,15.31876527,8289.525055,0.0,布基纳法索,非洲
BGD,2011,4181.292614,2106996.367,58.27137797,孟加拉国,亚洲
BLR,2011,45367.01353,15927598.98,859.9145873,白俄罗斯,欧洲
BLZ,2011,26386.27978,12741695.8,6314.335885,伯利兹,北美洲
BOL,2011,330239.2107,145300112.0,57141.57731,玻利维亚,南美洲
BRA,2011,1923363.695,1011306897.0,180706.3132,巴西,南美洲
CAF,2011,49140.1549,22719691.13,474.2186999,中非共和国,非洲
CAN,2011,2160700.601,870685939.7,1379230.675,加拿大,北美洲
CHL,2011,99349.74402,37198272.65,7472.675468,智利,南美洲
CHN,2011,598586.6214,283106921.8,42893.34698,中国,亚洲
CIV,2011,124683.4927,59143615.93,86.49294132,科特迪瓦,非洲
CMR,2011,27651.74511,15712177.35,45.74782515,喀麦隆,非洲
COD,2011,429540.0787,250467482.1,4118.823713,刚果民主共和国,非洲
COG,2011,28374.34432,16122368.62,503.85163,刚果共和国,非洲
COL,2011,189829.019,106348276.9,9107.842918,哥伦比亚,南美洲
CRI,2011,10495.8143,5581872.583,278.8528388,哥斯达黎加,北美洲
CUB,2011,16312.75171,5754460.733,1768.679326,古巴,北美洲
CZE,2011,21853.28487,10370310.97,55.09777777,捷克共和国,欧洲
DEU,2011,34271.55205,16862458.24,268.294696,德国,欧洲
DOM,2011,12960.42198,5587242.656,536.7774725,多米尼加共和国,北美洲
ECU,2011,43630.40737,29020691.57,1891.840358,厄瓜多尔,南美洲
ESP,2011,39325.56851,15453198.36,4591.013738,西班牙,欧洲
EST,2011,27199.28505,7783345.074,90.5356215,爱沙尼亚,欧洲
ETH,2011,15462.73448,7483292.906,34.71560226,埃塞俄比亚,非洲
FIN,2011,159354.7009,33883367.99,2687.502751,芬兰,欧洲
FRA,2011,64074.31686,30235353.97,1127.449088,法国,欧洲
GAB,2011,18160.65516,10841668.87,154.8652036,加蓬,非洲
GBR,2011,22656.55517,10473959.97,1159.858051,英国,欧洲
GHA,2011,36242.63011,17527545.14,25.32810646,加纳,非洲
GIN,2011,27637.96099,10041574.99,11.22101892,几内亚,非洲
GNB,2011,4283.911161,1595495.974,1.130730804,几内亚比绍,非洲
GRC,2011,6198.616502,1461419.117,2218.184778,希腊,欧洲
GTM,2011,40586.90124,20055392.55,3730.829235,危地马拉,北美洲
GUY,2011,8362.988172,5645818.315,303.3190357,圭亚那,南美洲
HND,2011,52571.55293,25722632.11,2997.934978,洪都拉斯,北美洲
HRV,2011,2918.689848,1234406.368,307.6932733,克罗地亚,欧洲
HUN,2011,8225.275769,3255860.087,38.59577587,匈牙利,欧洲
IDN,2011,1543628.923,1218955441.0,73118.42292,印度尼西亚,亚洲
IND,2011,88460.35915,43948351.16,2419.84186,印度,亚洲
IRL,2011,3108.828269,1529644.121,91.02058193,爱尔兰,欧洲
ITA,2011,11450.62657,3611224.354,1048.040617,意大利,欧洲
JPN,2011,35955.32689,15764834.7,917.1777088,日本,亚洲
KEN,2011,17299.75727,8400611.91,48.83200578,肯尼亚,非洲
KHM,2011,192154.6655,120985486.1,876.9191571,柬埔寨,亚洲
KOR,2011,11709.67902,3924877.513,959.8188511,韩国,亚洲
LAO,2011,130932.9584,68208760.24,405.3640594,老挝,亚洲
LBR,2011,34444.33602,17852422.74,67.98829979,利比里亚,非洲
LKA,2011,14736.92208,4968898.705,130.3440784,斯里兰卡,亚洲
LTU,2011,21735.15551,7420320.703,79.65538433,立陶宛,欧洲
LVA,2011,44737.56113,14499575.87,154.1587727,拉脱维亚,欧洲
MDG,2011,162323.482,81143017.19,5816.676031,马达加斯加,非洲
MEX,2011,186771.2996,72722265.5,34433.30117,墨西哥,北美洲
MLI,2011,165.7856628,54234.09488,0.225520439,马里,非洲
MMR,2011,135716.3642,74041969.58,2160.559758,缅甸,亚洲
MNG,2011,3550.509212,1018896.042,2562.746201,蒙古,亚洲
MOZ,2011,150242.3884,49682657.85,844.3657702,莫桑比克,非洲
MWI,2011,8216.209944,3702931.074,14.53197272,马拉维,非洲
MYS,2011,463078.372,303729249.1,5731.040442,马来西亚,亚洲
NGA,2011,53891.48864,22409685.65,46.36795435,尼日利亚,非洲
NIC,2011,43289.75705,24032027.83,631.4400239,尼加拉瓜,北美洲
NOR,2011,32768.91954,8174076.446,769.6794276,挪威,欧洲
NPL,2011,2816.45997,1574070.838,257.9607094,尼泊尔,亚洲
NZL,2011,59943.05383,35148601.19,756.701255,新西兰,大洋洲
PAN,2011,23104.0935,13279726.95,465.3048314,巴拿马,北美洲
PER,2011,125265.0905,80702495.54,7090.897927,秘鲁,南美洲
PHL,2011,33252.86178,19695313.7,385.1679041,菲律宾,亚洲
PNG,2011,53046.45901,40424870.32,1421.536145,巴布亚新几内亚,大洋洲
POL,2011,56650.18083,21365843.41,326.1979418,波兰,欧洲
PRK,2011,5431.467607,1354827.147,2287.927623,朝鲜,亚洲
PRT,2011,26672.76359,9737273.917,4604.080891,葡萄牙,欧洲
PRY,2011,457195.7334,109695669.1,8427.64365,巴拉圭,南美洲
ROU,2011,16927.42175,8085726.1,98.92309473,罗马尼亚,欧洲
RUS,2011,3021487.904,547492188.0,2025340.686,俄罗斯,欧洲
SDN,2011,205.2396583,57853.34265,0.150048422,苏丹,非洲
SEN,2011,116.8420487,38811.21027,0.750961309,塞内加尔,非洲
SLE,2011,33929.46108,15165259.89,164.2130576,塞拉利昂,非洲
SSD,2011,9011.574753,2905453.39,38.54169215,南苏丹,非洲
SUR,2011,5696.75455,4356017.312,301.0357351,苏里南,南美洲
SVK,2011,11543.84555,5484038.299,121.6768585,斯洛伐克,欧洲
SWE,2011,205321.3007,51530372.88,1501.0789,瑞典,欧洲
TCD,2011,920.0001788,250945.4799,0.151441301,乍得,非洲
TGO,2011,1255.77898,527730.3238,0.990714101,多哥,非洲
THA,2011,94544.69378,51467507.2,531.1719729,泰国,亚洲
TUR,2011,23887.92723,6657239.899,1868.114265,土耳其,亚洲
TZA,2011,137805.3347,46929781.96,244.7007558,坦桑尼亚,非洲
UGA,2011,65067.31794,30273514.48,4.611693526,乌干达,非洲
UKR,2011,60355.87402,23940512.78,1772.869456,乌克兰,欧洲
URY,2011,28001.41284,14599867.74,348.010867,乌拉圭,南美洲
USA,2011,1663692.304,690322172.4,247477.3632,美国,北美洲
VEN,2011,74441.21989,33292840.03,2364.317974,委内瑞拉,南美洲
VNM,2011,130786.4074,88650161.46,1237.883997,越南,亚洲
ZAF,2011,69616.79324,48284014.42,2965.212972,南非,非洲
ZMB,2011,60076.41865,23809096.09,20.02583498,赞比亚,非洲
ZWE,2011,9039.172703,4230338.606,66.37891282,津巴布韦,非洲
AGO,2012,180754.8207,58267922.81,429.7147653,安哥拉,非洲
ARG,2012,478177.9106,116425577.5,34480.99152,阿根廷,南美洲
AUS,2012,139802.7577,46999068.87,52661.33733,澳大利亚,大洋洲
AUT,2012,11158.42923,5684967.414,128.2107033,奥地利,欧洲
BEN,2012,2865.411755,1055309.326,7.866481819,贝宁,非洲
BFA,2012,0.377733864,4492.211483,0.0,布基纳法索,非洲
BGD,2012,5359.457806,2825238.192,42.58450551,孟加拉国,亚洲
BLR,2012,39591.09205,14114745.19,949.574217,白俄罗斯,欧洲
BLZ,2012,11527.9676,5301070.865,1092.623936,伯利兹,北美洲
BOL,2012,273544.0107,126652216.3,35062.31531,玻利维亚,南美洲
BRA,2012,2918633.141,1487905824.0,276346.413,巴西,南美洲
CAF,2012,57313.88907,26397684.46,472.1612131,中非共和国,非洲
CAN,2012,2545494.224,1077788107.0,1493244.535,加拿大,北美洲
CHL,2012,174809.5119,67445495.38,48643.8327,智利,南美洲
CHN,2012,605004.4187,281953309.9,39428.53135,中国,亚洲
CIV,2012,96128.73772,47253066.59,77.22874274,科特迪瓦,非洲
CMR,2012,51267.60247,28758806.71,97.08429765,喀麦隆,非洲
COD,2012,630999.5512,371241706.6,4690.695421,刚果民主共和国,非洲
COG,2012,32143.61737,18557243.3,601.4454499,刚果共和国,非洲
COL,2012,227707.0451,125569522.7,10631.073,哥伦比亚,南美洲
CRI,2012,10367.07175,5681825.366,383.0607229,哥斯达黎加,北美洲
CUB,2012,10344.97799,4176931.84,747.7539471,古巴,北美洲
CZE,2012,14006.25281,6866478.743,204.023086,捷克共和国,欧洲
DEU,2012,26007.35395,13104312.04,570.1631115,德国,欧洲
DOM,2012,17905.56949,7887765.084,961.4974431,多米尼加共和国,北美洲
ECU,2012,74205.9655,46100305.28,5633.402666,厄瓜多尔,南美洲
ESP,2012,80495.82971,24572811.36,38541.08394,西班牙,欧洲
EST,2012,17685.11136,5195291.643,216.2824504,爱沙尼亚,欧洲
ETH,2012,41631.93539,19795586.51,45.12006954,埃塞俄比亚,非洲
FIN,2012,160310.4867,35091402.88,2934.372022,芬兰,欧洲
FRA,2012,67302.61843,32099319.35,2592.017526,法国,欧洲
GAB,2012,17476.08258,10585318.13,96.97488893,加蓬,非洲
GBR,2012,35668.66625,14984021.42,2411.179144,英国,欧洲
GHA,2012,36625.86842,18689586.29,54.8646517,加纳,非洲
GIN,2012,24485.56832,10175602.51,27.54947287,几内亚,非洲
GNB,2012,3511.449476,1297737.737,1.355564269,几内亚比绍,非洲
GRC,2012,13242.08454,2638697.674,7625.474679,希腊,欧洲
GTM,2012,84044.44088,41189291.06,10787.53093,危地马拉,北美洲
GUY,2012,13111.82809,8760313.804,981.38646,圭亚那,南美洲
HND,2012,32305.4952,15453865.48,1897.3761,洪都拉斯,北美洲
HRV,2012,5004.428537,2146785.558,466.3544751,克罗地亚,欧洲
HUN,2012,11921.85827,4719103.647,148.1264825,匈牙利,欧洲
IDN,2012,2260260.505,1753357093.0,139451.8269,印度尼西亚,亚洲
IND,2012,95068.55768,47585098.88,2611.868242,印度,亚洲
IRL,2012,5825.902588,2878626.053,215.0633948,爱尔兰,欧洲
ITA,2012,21489.45266,6491698.187,3520.1762,意大利,欧洲
JPN,2012,45672.06361,20138255.99,1223.156502,日本,亚洲
KEN,2012,17899.1367,9183605.512,107.8866141,肯尼亚,非洲
KHM,2012,195568.9571,120062456.0,1873.977081,柬埔寨,亚洲
KOR,2012,15941.07564,5452573.407,688.4792502,韩国,亚洲
LAO,2012,147537.1235,75580371.32,622.2038227,老挝,亚洲
LBR,2012,72113.9399,38017991.99,308.6366016,利比里亚,非洲
LKA,2012,14427.63469,5206595.883,189.3025143,斯里兰卡,亚洲
LTU,2012,17602.90056,5907751.293,125.8431784,立陶宛,欧洲
LVA,2012,34285.45823,11144566.55,317.7602261,拉脱维亚,欧洲
MDG,2012,128468.1628,61602066.5,11153.41828,马达加斯加,非洲
MEX,2012,174753.0638,69152203.88,22411.91207,墨西哥,北美洲
MLI,2012,78.92125095,27776.03595,0.075150635,马里,非洲
MMR,2012,225188.7123,122569819.7,4656.413697,缅甸,亚洲
MNG,2012,34640.34114,5615887.846,31904.28915,蒙古,亚洲
MOZ,2012,139946.215,49919844.2,1371.542092,莫桑比克,非洲
MWI,2012,12173.04707,5846543.578,15.31917467,马拉维,非洲
MYS,2012,628171.0443,413005383.1,10358.33541,马来西亚,亚洲
NGA,2012,34970.91984,16359602.1,61.35582562,尼日利亚,非洲
NIC,2012,33723.43777,18025898.08,668.7434805,尼加拉瓜,北美洲
NOR,2012,29947.08816,7573266.61,1262.006049,挪威,欧洲
NPL,2012,5045.045215,2819990.623,756.5938952,尼泊尔,亚洲
NZL,2012,69498.51588,41120151.24,1898.822471,新西兰,大洋洲
PAN,2012,17044.26955,9655847.447,672.276728,巴拿马,北美洲
PER,2012,275458.1339,173470984.8,15696.10142,秘鲁,南美洲
PHL,2012,59586.54123,34624212.71,706.4980386,菲律宾,亚洲
PNG,2012,73333.39483,57878802.48,1607.847273,巴布亚新几内亚,大洋洲
POL,2012,54896.168,20676829.65,762.1382628,波兰,欧洲
PRK,2012,16681.67861,4947138.854,2255.828914,朝鲜,亚洲
PRT,2012,58236.13518,17900045.31,23921.91326,葡萄牙,欧洲
PRY,2012,510219.7905,126306454.6,9135.308977,巴拉圭,南美洲
ROU,2012,30649.65247,14161927.62,959.3340875,罗马尼亚,欧洲
